NHPD Property ID,Property Name,Property Address,City,State,Zip,CBSACode,CBSA Type,County,County Code,Census Tract,CongressionalDistrict,Latitude,Longitude,PropertyStatus,Active Subsidies,TotalInconclusiveSubsidies,TotalInactiveSubsidies,Total Units,EarliestStartDate,EarliestEndDate,LatestEndDate,Owner,Owner Type,ManagerName,ManagerType,HUD Property ID,ReacScore1,ReacScore1Date,ReacScore2,ReacScore2Date,ReacScore3,ReacScore3Date,0-1 BedroomUnits,TwoBedroomUnits,ThreePlusBedroomUnits,Percent of ELI Households,TargetTenantType,FairMarketRent_2BR,EarliestConstructionDate,LatestConstructionDate,Occupancy Rate,AverageMonthsOfTenancy,NumberActiveSection8,NumberInconclusiveSection8,NumberInactiveSection8,S8_1_ID,S8_1_Status,S8_1_ProgramName,S8_1_RenewalStatus,S8_1_StartDate,S8_1_EndDate,S8_1_AssistedUnits,S8_1_RentToFMR,S8_1_InacStatusDesc,S8_2_ID,S8_2_Status,S8_2_ProgramName,S8_2_RenewalStatus,S8_2_StartDate,S8_2_EndDate,S8_2_AssistedUnits,S8_2_RentToFMR,S8_2_InacStatusDesc,NumberActiveSection202,NumberInconclusiveSection202,NumberInactiveSection202,S202_1_ID,S202_1_Status,S202_1_ProgramName,S202_1_StartDate,S202_1_EndDate,S202_1_AssistedUnits,S202_1_PrincipalBalance,S202_1_InacStatusDesc,S202_2_ID,S202_2_Status,S202_2_ProgramName,S202_2_StartDate,S202_2_EndDate,S202_2_AssistedUnits,S202_2_PrincipalBalance,S202_2_InacStatusDesc,NumberActiveSection236,NumberInconclusiveSection236,NumberInactiveSection236,S236_1_ID,S236_1_Status,S236_1_ProgramName,S236_1_StartDate,S236_1_EndDate,S236_1_AssistedUnits,S236_1_InacStatusDesc,S236_2_ID,S236_2_Status,S236_2_ProgramName,S236_2_StartDate,S236_2_EndDate,S236_2_AssistedUnits,S236_2_InacStatusDesc,NumberActiveHUDInsured,NumberInconclusiveHUDInsured,NumberInactiveHud,FHA_1_ID,FHA_1_Status,FHA_1_ProgramName,FHA_1_StartDate,FHA_1_EndDate,FHA_1_AssistedUnits,FHA_1_PrincipalBalance,FHA_1_InacStatusDesc,FHA_2_ID,FHA_2_Status,FHA_2_ProgramName,FHA_2_StartDate,FHA_2_EndDate,FHA_2_AssistedUnits,FHA_2_PrincipalBalance,FHA_1_InacStatusDesc,NumberActiveLihtc,NumberInconclusiveLihtc,NumberInactiveLihtc,LIHTC_1_ID,LIHTC_1_Status,LIHTC_1_ProgramName,LIHTC_1_StartDate,LIHTC_1_EndDate,LIHTC_1_AssistedUnits,LIHTC_1_ConstructionType,LIHTC_1_InacStatusDesc,LIHTC_2_ID,LIHTC_2_Status,LIHTC_2_ProgramName,LIHTC_2_StartDate,LIHTC_2_EndDate,LIHTC_2_AssistedUnits,LIHTC_2_ConstructionType,LIHTC_2_InacStatusDesc,NumberActiveSection515,NumberInconclusiveSection515,NumberInactiveSection515,RHS515_1_ID,RHS515_1_Status,RHS515_1_ProgramName,RHS515_1_StartDate,RHS515_1_EndDate,RHS515_1_AssistedUnits,RHS515_1_PrincipalBalance,RHS515_1_InacStatusDesc,RHS515_2_ID,RHS515_2_Status,RHS515_2_ProgramName,RHS515_2_StartDate,RHS515_2_EndDate,RHS515_2_AssistedUnits,RHS515_2_PrincipalBalance,RHS515_1_InacStatusDesc,NumberActiveSection536,NumberInconclusiveSection536,NumberInactiveSection536,RHS538_1_ID,RHS538_1_Status,RHS538_1_ProgramName,RHS538_1_StartDate,RHS538_1_EndDate,RHS538_1_AssistedUnits,RHS538_1_PrincipalBalance,RHS538_1_InacStatusDesc,RHS538_2_ID,RHS538_2_Status,RHS538_2_ProgramName,RHS538_2_StartDate,RHS538_2_EndDate,RHS538_2_AssistedUnits,RHS538_2_PrincipalBalance,RHS538_2_InacStatusDesc,NumberActiveHome,NumberInconclusiveHome,NumberInactiveHome,HOME_1_ID,HOME_1_Status,HOME_1_ProgramName,HOME_1_StartDate,HOME_1_EndDate,HOME_1_AssistedUnits,HOME_1_ConstructionType,HOME_1_InacStatusDesc,HOME_2_ID,HOME_2_Status,HOME_2_ProgramName,HOME_2_StartDate,HOME_2_EndDate,HOME_2_AssistedUnits,HOME_2_ConstructionType,HOME_2_InacStatusDesc,NumberActivePublicHousing,NumberInconclusivePublicHousing,NumberInactivePublicHousing,PH_1_ID,PH_1_Status,PH_1_ProgramName,PH_1_StartDate,PH_1_EndDate,PH_1_AssistedUnits,PH_1_InacStatusDesc,PH_1_PhaCode,PH_2_ID,PH_2_Status,PH_2_ProgramName,PH_2_StartDate,PH_2_EndDate,PH_2_AssistedUnits,PH_2_InacStatusDesc,PH_2_PhaCode,NumberActiveState,NumberInconclusiveState,NumberInactiveState,State_1_ID,State_1_Status,State_1_ProgramName,State_1_StartDate,State_1_EndDate,State_1_AssistedUnits,State_1_InacStatusDesc,State_1_ConstructionType,State_2_ID,State_2_Status,State_2_ProgramName,State_2_StartDate,State_2_EndDate,State_2_AssistedUnits,State_2_InacStatusDesc,State_2_ConstructionType,Old NHPD Property ID
1038085,PARK TRACE APARTMENTS,700 Atlanta Ave,Decatur,GA,30030-3047,12060,Metropolitan Statistical Area,Dekalb,13089,13089022500,05,33.773,-84.30271,Active,1,0,1,170,3/1/1985,3/31/2039,3/31/2039,PARK TRACE APARTMENT ASSOCIATES LP,Profit Motivated,SAGE APARTMENT COMMUNITIES INC,Profit Motivated,800004899,67c,10/23/2018,70c*,08/17/2017,70c*,08/17/2017,169,0,0,87,Elderly,1260,1/1/1982,1/1/1982,98,84,1,0,0,GA060012164,Active,Sec 8 NC,1b: Discretionary Authority Eligibility Mark-Up-To-Market,4/1/2019,3/31/2039,169,125.78,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,20335
1038093,RENDANT APARTMENTS,1030 Shawnee St,Savannah,GA,31419-3501,42340,Metropolitan Statistical Area,Chatham,13051,13051010901,01,31.98394,-81.16464,Active,1,0,0,129,5/1/2019,4/30/2039,4/30/2039,GLICK RENDANT LLC,Profit Motivated,GENE B GLICK COMPANY INC,Profit Motivated,800004933,64c,11/06/2018,75c,11/08/2017,75c,11/08/2017,84,45,0,61,Family & Elderly,996,1/1/1977,1/1/1977,98,54,1,0,0,GA060008012,Active,Sec 8 NC,1b: Discretionary Authority Eligibility Mark-Up-To-Market,5/1/2019,4/30/2039,129,96.18,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,20344
1017286,BRIARWOOD APARTMENTS,701 Briarwood Ct,Waynesboro,GA,30830-1197,12260,Metropolitan Statistical Area,Burke,13033,13033950500,12,33.09671,-82.00486,Active,1,0,1,64,12/1/1974,5/31/2039,5/31/2039,B & M APTS LLC,Profit Motivated,ROYAL AMERICAN MANAGEMENT INC,Profit Motivated,800004640,91b,12/02/2015,91b,12/02/2015,91b,12/01/2015,8,24,32,81,Family,836,1/1/1974,1/1/1974,89,72,1,0,0,GA06L000062,Active,LMSA,2: Request Renewal Without Restructuring at or Below Comparable Rents,6/1/2019,5/31/2039,64,66.37,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1038053,VINTAGE CROSSING,405 E Church St,Cuthbert,GA,39840-1213,,,Randolph,13243,13243790200,02,31.77308,-84.78681,Active,2,0,1,50,7/1/1982,6/1/2022,5/31/2039,CHC Vintage Crossing LLC,Profit Motivated,MONROE GROUP LTD,Profit Motivated,800004887,93b,04/17/2018,93b,04/17/2018,90b,09/18/2014,50,0,0,61,Elderly,718,1/1/1980,1/1/1980,86,63,1,0,0,GA060012138,Active,Sec 8 NC,3b: Request Renewal of Full Mark to Market Contract,6/1/2019,5/31/2039,50,174.95,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,1,6135312,Active,221(D)(4) MKT RATE MOD INC/ DISP FAMS,7/1/1982,6/1/2022,50,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,20290
1108007,PROVIDENCE AT CASCADE APARTMENTS,320 Fairburn Rd SW,Atlanta,GA,30331-1918,12060,Metropolitan Statistical Area,Fulton,13121,13121007808,05,33.74588,-84.50847,Active,3,0,2,240,3/1/1971,6/30/2039,3/1/2054,TBG CENTRAL METHODIST LP,Profit Motivated,CAPITAL REALTY GROUP INC,Profit Motivated,800237592,73c*,10/31/2018,70c*,11/14/2017,76c*,09/08/2016,16,184,40,87,Family & Elderly,970,1/1/2012,1/1/2012,89,79,1,0,0,GA06L000043,Active,LMSA,1a: Mark-Up-To-Market Eligibility,7/1/2019,6/30/2039,211,73.02,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,2,6135797,Active,221(D)(4) MKT RATE MOD INC/ DISP FAMS,4/1/2014,3/1/2054,240,11024387.14,,,,,,,,11024387.14,,1,0,0,GAA2012985,Active,TCEP,1/1/2012,1/1/2042,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018503,COTTAGES AT CAMDEN THE,1050 N Gross Rd,Kingsland,GA,31548-6281,41220,Micropolitan Statistical Area,Camden,13039,13039010401,01,30.805249,-81.632063,Active,1,0,0,17,8/25/2018,8/24/2039,8/24/2039,HRC COMMUNITIES INC,Non-Profit,HOUSING RESOURCE CENTER,Profit Motivated,800064677,92c,02/27/2018,92c,02/27/2018,96c,12/15/2014,17,0,0,50,Elderly,865,1/1/1997,1/1/1997,98,87,1,0,0,GA06S971008,Active,PRAC/202,,8/25/2018,8/24/2039,17,105.75,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018461,INDEPENDENT LIVING HORIZIONS 5                    ,2902 Howell Rd,Augusta,GA,30906-3480,12260,Metropolitan Statistical Area,Richmond,13245,13245010508,12,33.416283,-82.031463,Active,1,0,0,11,3/1/2019,2/29/2040,2/29/2040,INDEPENDENT LIVING HORIZONS 5,Non-Profit,WALTON COMMUNITY SERVICES,Profit Motivated,800064862,74c*,08/02/2017,74c*,08/02/2017,74c*,08/01/2017,11,11,0,91,Disabled,836,1/1/1998,1/1/1998,99,83,1,0,0,GA06Q971001,Active,PRAC/811,,3/1/2019,2/29/2040,11,83.37,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018233,THE LEWIS ROAD HOUSE,4715 Lewis Rd,Powder Springs,GA,30127-3130,12060,Metropolitan Statistical Area,Cobb,13067,13067031509,13,33.83798,-84.68805,Active,1,0,0,4,3/16/2019,3/15/2040,3/15/2040,THE LEWIS ROAD HOUSE INC,Non-Profit,RIGHT IN THE COMMUNITY INC,Non-Profit,800112329,99a,06/24/2015,89b,11/20/2013,,,4,0,0,,Disabled,1300,1/1/1998,1/1/1998,,,1,0,0,GA06Q981004,Active,PRAC/811,,3/16/2019,3/15/2040,4,43.99,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018482,SAINT MARY'S WOODS ESTATES                        ,4244 Saint Marys Rd,Columbus,GA,31907-6243,17980,Metropolitan Statistical Area,Muscogee,13215,13215010703,02,32.443851,-84.92162,Active,1,0,0,48,6/1/2019,5/31/2040,5/31/2040,ST MARY'S WOODS OF COLUMBUS INC,Non-Profit,SPM LLC,Profit Motivated,800064674,99a,09/25/2015,99a,09/25/2015,99a,09/24/2015,48,0,0,70,Elderly,862,1/1/1998,1/1/1998,98,80,1,0,0,GA06S971005,Active,PRAC/202,,6/1/2019,5/31/2040,48,78.29,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018462,INDEPENDENT LIVING HORIZONS 6                     ,2950 Richmond Hill Rd,Augusta,GA,30906-8229,12260,Metropolitan Statistical Area,Richmond,13245,13245010508,12,33.4172,-82.03286,Active,1,0,0,40,8/1/2018,7/31/2040,7/31/2040,INDEPENDENT LIVING HORIZONS 6,Non-Profit,GEORGIA REHABILITATION INSTITUTE INC,Non-Profit,800064672,93b*,01/26/2018,93b*,01/26/2018,93b*,01/25/2018,40,0,0,85,Elderly,836,1/1/1998,1/1/1998,99,78,1,0,0,GA06S971003,Active,PRAC/202,,8/1/2018,7/31/2040,40,95.98,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1037873,THE CLIFFS APARTMENTS,816 Shugart Rd,Dalton,GA,30720-2435,19140,Metropolitan Statistical Area,Whitfield,13313,13313000502,14,34.787751,-84.995589,Active,2,0,1,120,8/1/1979,2/28/2041,3/1/2041,The Cliffs Ltd,Profit Motivated,H J RUSSELL & COMPANY,Profit Motivated,800005007,97b,06/27/2016,97b,06/27/2016,97b,06/23/2016,20,85,15,75,Family,730,1/1/1977,1/1/1977,95,55,1,0,0,GA060009002,Active,Sec 8 NC,3b: Request Renewal of Full Mark to Market Contract,3/1/2011,2/28/2041,120,97.15,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,1,0,1,6135751,Active,223(A)(7)/221(D)(4) MKT REFI/ MODERATE INCOME,4/1/2011,3/1/2041,120,1962206.65,,,,,,,,1962206.65,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,481
1018435,ALBANY HOUSING V                                  ,2504 Redwood Ct,Albany,GA,31707-6607,10500,Metropolitan Statistical Area,Dougherty,13095,13095000400,02,31.61226,-84.20497,Active,1,0,0,7,4/24/2019,4/23/2041,4/23/2041,ALBANY HOUSING V INC,Non-Profit,ALBANY ADVOCACY RESOURCE CENTER INC FORMERLY ALBANY ASSOCIATION FOR RETARDED CITIZENS,Profit Motivated,800211601,52c,06/26/2018,50c,07/28/2016,50c,07/28/2016,0,7,0,,Disabled,682,1/1/1999,1/1/1999,,,1,0,0,GA06Q991002,Active,PRAC/811,,4/24/2019,4/23/2041,7,82.99,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018261,SPRINGFIELD GARDENS APARTMENTS,120 Malachi Dr,Warner Robins,GA,31093-7188,47580,Metropolitan Statistical Area,Houston,13153,13153020300,08,32.64711,-83.62542,Active,1,0,0,23,7/16/2018,7/15/2041,7/15/2041,SPRINGFIELD GARDENS INC,Non-Profit,TRUMAN DUHART,Profit Motivated,800112146,73b,04/17/2018,73b,04/16/2018,88c,10/07/2015,23,0,0,91,Elderly,894,1/1/1999,1/1/1999,94,59,1,0,0,GA06S981006,Active,PRAC/202,,7/16/2018,7/15/2041,23,123.97,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018514,MAGNOLIA MANOR OF MACON SUPPORTIVE HOUSING,194 Pierce Ave,Macon,GA,31204-0611,31420,Metropolitan Statistical Area,Bibb,13021,13021010200,08,32.84879,-83.66254,Active,1,0,0,24,7/18/2018,7/17/2041,7/17/2041,MAGNOLIA MANOR OF MACON SUPPORTIVE HOUSING INC,Non-Profit,SO GA METHODIST HOME FOR THE AGING INC,Non-Profit,800112147,58c,02/02/2018,58c,02/02/2018,58c,02/01/2018,24,0,0,29,Elderly,787,1/1/1999,1/1/1999,91,49,1,0,0,GA06S981008,Active,PRAC/202,,7/18/2018,7/17/2041,24,102.18,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018254,AZALEA TRACE APARTMENTS,38 Pertilla Pl,Tifton,GA,31794-9611,45700,Micropolitan Statistical Area,Tift,13277,13277960600,08,31.442366,-83.497547,Active,2,0,0,19,7/30/2018,3/19/2041,7/29/2041,AZALEA TRACE INC,Non-Profit,TIFT COUNTY RESIDENT HOUSING CO,Non-Profit,800112264,85b,01/19/2018,85b,01/18/2018,98a,09/24/2015,17,0,0,69,Elderly,660,1/1/1999,1/1/1999,97,68,2,0,0,GA06S971010,Active,PRAC/202,,7/30/2018,7/29/2041,17,86.18,,GA06S981005,Active,PRAC/202,,3/20/2019,3/19/2041,17,77.35,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018250,GIBB THOMASVILLE VILLAGE II,272 Old Boston Rd,Thomasville,GA,31792-0373,45620,Micropolitan Statistical Area,Thomas,13275,13275960500,08,30.83341,-83.94639,Active,2,0,0,20,8/30/2018,8/31/2037,8/29/2041,GIBB THOMASVILLE VILLAGE II INC,Non-Profit,THE COLUMBIA PROPERTY GROUP INC,Profit Motivated,800211597,92b,09/06/2018,94b,03/12/2014,94b,03/12/2014,10,9,0,,Disabled,762,1/1/1995,1/1/1999,,,2,0,0,GA06Q991001,Active,PRAC/811,,8/30/2018,8/29/2041,10,116.24,,GA06Q951006,Active,PRAC/811,,9/1/2018,8/31/2037,19,88.03,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1038023,INDIAN OAKS APARTMENTS,1103 E Church St,Fort Valley,GA,31030-3125,47580,Metropolitan Statistical Area,Peach,13225,13225040200,02,32.55406,-83.87386,Active,3,0,0,150,12/1/1980,11/1/2020,9/1/2041,Indian Oaks Apts Ltd,Profit Motivated,Russell Property Management,Limited Dividend,800004813,57c*,08/30/2018,51c*,07/24/2017,51c*,07/24/2017,57,38,55,86,Elderly,742,,,92,56,1,0,0,GA060012013,Active,Sec 8 NC,3b: Request Renewal of Full Mark to Market Contract,9/1/2011,8/31/2041,150,99.48,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,2,0,0,6135279,Active,221(D)(4) MKT RATE MOD INC/ DISP FAMS,12/1/1980,11/1/2020,150,,,6135765,Active,223(A)(7)/221(D)(4) MKT REFI/ MODERATE INCOME,10/1/2011,9/1/2041,150,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,20257
1037955,CAPITOL VANIRA APARTMENTS,942 Hank Aaron Dr SE,Atlanta,GA,30315-1745,12060,Metropolitan Statistical Area,Fulton,13121,13121005501,05,33.72886,-84.38682,Active,1,0,2,60,4/1/1978,10/31/2041,10/31/2041,THE RESIDENCES AT MAGGIE CAPITOL LLC,Profit Motivated,H J RUSSELL AND CO,Profit Motivated,800004662,85c,03/01/2016,85c,03/01/2016,85c,02/26/2016,4,26,30,81,Family,980,1/1/1982,1/1/1982,88,119,1,0,0,GA06M000194,Active,LMSA,3b: Request Renewal of Full Mark to Market Contract,11/1/2011,10/31/2041,60,85.84,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,428
1018447,QLS MEADOWS                                       ,3060 Continental Colony Pkwy SW,Atlanta,GA,30331-3061,12060,Metropolitan Statistical Area,Fulton,13121,13121007705,05,33.68085,-84.49306,Active,1,0,0,94,11/1/2018,10/31/2041,10/31/2041,QLS ACRES INC,Non-Profit,QUALITY LIVING SERVICES INC,Non-Profit,800064666,96b,12/18/2017,96b,12/18/2017,96b,12/14/2017,93,0,0,79,Elderly,1090,1/1/1999,1/1/1999,99,80,1,0,0,GA06S961007,Active,PRAC/202,,11/1/2018,10/31/2041,93,71.01,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018508,"ALICE WILLIAMS TOWERS, II                         ",5470 Hillandale Dr,Lithonia,GA,30058-4865,12060,Metropolitan Statistical Area,Dekalb,13089,13089023310,04,33.705898,-84.167217,Active,1,0,0,54,12/1/2018,11/30/2041,11/30/2041,ALICE WILLIAMS TOWERS INC,Non-Profit,HOUSING RESOURCE CENTER,Profit Motivated,800064678,92b,10/19/2015,92b,10/19/2015,92b,10/16/2015,54,0,0,72,Elderly,1180,1/1/1999,1/1/1999,98,98,1,0,0,GA06S971009,Active,PRAC/202,,12/1/2018,11/30/2041,54,71.32,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018469,THE HOUSE ON GREENBROOK CIRCLE                    ,6171 Greenbrook Cir,Austell,GA,30168-5146,12060,Metropolitan Statistical Area,Cobb,13067,13067031309,13,33.80111,-84.60147,Active,2,0,0,4,1/23/2019,1/22/2042,6/17/2042,GREENBROOK HOUSE INC,Non-Profit,RIGHT IN THE COMMUNITY INC,Non-Profit,800212836,91a,11/27/2016,97a,11/20/2013,,,4,0,0,,Disabled,950,1/1/2000,1/1/2000,,,2,0,0,GA06Q001001,Active,PRAC/811,,1/23/2019,1/22/2042,4,41.4,,GA06Q991007,Active,PRAC/811,,6/18/2019,6/17/2042,4,43.89,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
1018483,CRISP COUNTY OPTIONS,508 W 27th Ave,Cordele,GA,31015,18380,Micropolitan Statistical Area,Crisp,13081,13081010400,02,31.95174,-83.77315,Active,1,0,0,3,2/25/2019,2/24/2042,2/24/2042,CRISP COUNTY OPTIONS INC,Non-Profit,EASTER SEALS SOUTHERN GEORGIA INC,Non-Profit,800211631,97a,08/03/2015,,,,,3,0,0,,Disabled,660,1/1/2000,1/1/2000,,,1,0,0,GA06Q991006,Active,PRAC/811,,2/25/2019,2/24/2042,3,148.66,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,
